"stimulus_file","condition","target_v","target_a","perceived_v__Generic-listener control","perceived_v__Neutral control","perceived_v__OCEAN audience","perceived_a__Generic-listener control","perceived_a__Neutral control","perceived_a__OCEAN audience","alignment_distance__Generic-listener control","alignment_distance__Neutral control","alignment_distance__OCEAN audience","neutral_minus_ocean_v","neutral_minus_ocean_a","neutral_minus_ocean_d","generic_minus_ocean_v","generic_minus_ocean_a","generic_minus_ocean_d"
"B04_run0_nonopt.wav","non_optimised",0.228,0.16,0.5,1,0.546875,1,1,0.604166666666667,0.88294054159949,1.14086984358427,0.614944056418489,0.453125,0.395833333333333,0.525925787165783,-0.046875,0.395833333333333,0.267996485181001
"B04_run0_opt.wav","optimised",0.228,0.16,0.5,0.5,0.127604166666667,1,1,0.302083333333333,0.88294054159949,0.88294054159949,0.42971448984875,0.372395833333333,0.697916666666667,0.45322605175074,0.372395833333333,0.697916666666667,0.45322605175074
"B04_run1_nonopt.wav","non_optimised",0.228,0.16,0.5,0.833333333333333,0.53125,1,1,0.59375,0.88294054159949,1.05489340958934,0.606573606327809,0.302083333333333,0.40625,0.448319803261535,-0.03125,0.40625,0.276366935271681
"B04_run1_opt.wav","optimised",0.228,0.16,1,1,0.661458333333333,1,1,0.765625,1.14086984358427,1.14086984358427,0.781865144758655,0.338541666666667,0.234375,0.359004698825616,0.338541666666667,0.234375,0.359004698825616
"B04_run2_nonopt.wav","non_optimised",0.228,0.16,0.5,1,0.53125,1,1,0.598958333333333,0.88294054159949,1.14086984358427,0.59650759816392,0.46875,0.401041666666667,0.544362245420352,-0.03125,0.401041666666667,0.28643294343557
"B04_run2_opt.wav","optimised",0.228,0.16,0.5,0.833333333333333,0.557291666666667,1,0.833333333333333,0.572916666666667,0.88294054159949,0.905717378437992,0.581661110306494,0.276041666666667,0.260416666666667,0.324056268131499,-0.0572916666666666,0.427083333333333,0.301279431292996
"B05_run0_nonopt.wav","non_optimised",-0.181,0.173,0.333333333333333,0.5,0.0911458333333333,1,1,0.4375,0.996393781478811,1.07130294501602,0.625785273564537,0.408854166666667,0.5625,0.445517671451484,0.2421875,0.5625,0.370608507914274
"B05_run0_opt.wav","optimised",-0.181,0.173,0,0,0.0286458333333333,1,1,0.270833333333333,0.84657545440439,0.84657545440439,0.468170779721906,-0.0286458333333333,0.729166666666667,0.378404674682484,-0.0286458333333333,0.729166666666667,0.378404674682484
"B05_run1_nonopt.wav","non_optimised",-0.181,0.173,0.333333333333333,0.5,0.122395833333333,1,1,0.442708333333333,0.996393781478811,1.07130294501602,0.581693517969801,0.377604166666667,0.557291666666667,0.48960942704622,0.2109375,0.557291666666667,0.41470026350901
"B05_run1_opt.wav","optimised",-0.181,0.173,0.166666666666667,0,0.0104166666666667,1,0.333333333333333,0.223958333333333,0.921484617941601,0.449111625893559,0.409096971687748,-0.0104166666666667,0.109375,0.0400146542058117,0.15625,0.776041666666667,0.512387646253853
"B05_run2_nonopt.wav","non_optimised",-0.181,0.173,0.5,0.333333333333333,0.119791666666667,1,1,0.4375,1.07130294501602,0.996393781478811,0.595627623121358,0.213541666666667,0.5625,0.400766158357453,0.380208333333333,0.5625,0.475675321894663
"B05_run2_opt.wav","optimised",-0.181,0.173,0.333333333333333,0.5,0.166666666666667,1,0.833333333333333,0.317708333333333,0.996393781478811,0.966015386338103,0.521932090710993,0.333333333333333,0.515625,0.44408329562711,0.166666666666667,0.682291666666667,0.474461690767818
"B06_run0_nonopt.wav","non_optimised",-0.247,0.12,0.5,0.5,0.526041666666667,0.833333333333333,0.5,0.526041666666667,1.04889962824377,0.838098442905128,0.901206400737552,-0.0260416666666666,-0.0260416666666666,-0.0631079578324245,-0.0260416666666666,0.307291666666667,0.147693227506214
"B06_run0_opt.wav","optimised",-0.247,0.12,0.5,0.666666666666667,0.541666666666667,0.833333333333333,0.666666666666667,0.546875,1.04889962824377,1.06747901243121,0.920810836919353,0.125,0.119791666666667,0.146668175511857,-0.0416666666666666,0.286458333333333,0.128088791324413
"B06_run1_nonopt.wav","non_optimised",-0.247,0.12,0,0.5,0.0755208333333333,1,0.5,0.125,0.914007111569708,0.838098442905128,0.419378354090235,0.424479166666667,0.375,0.418720088814893,-0.0755208333333333,0.875,0.494628757479472
"B06_run1_opt.wav","optimised",-0.247,0.12,0.166666666666667,0.5,0.0208333333333333,1,0.833333333333333,0.109375,0.994104814684167,1.04889962824377,0.40780032829836,0.479166666666667,0.723958333333333,0.641099299945407,0.145833333333333,0.890625,0.586304486385808
"B06_run2_nonopt.wav","non_optimised",-0.247,0.12,0,0.5,0.0130208333333333,1,0.833333333333333,0.109375,0.914007111569708,1.04889962824377,0.416648461869044,0.486979166666667,0.723958333333333,0.632251166374722,-0.0130208333333333,0.890625,0.497358649700663
"B06_run2_opt.wav","optimised",-0.247,0.12,0,0.333333333333333,0.0416666666666667,1,0.666666666666667,0.109375,0.914007111569708,0.861069144575168,0.411560153146778,0.291666666666667,0.557291666666667,0.449508991428391,-0.0416666666666667,0.890625,0.50244695842293
"B07_run0_nonopt.wav","non_optimised",-0.149,0.213,0,0.5,0.0833333333333333,1,1,0.286458333333333,0.800980648954767,1.02008332992947,0.457109801227557,0.416666666666667,0.713541666666667,0.562973528701915,-0.0833333333333333,0.713541666666667,0.34387084772721
"B07_run0_opt.wav","optimised",-0.149,0.213,0.5,0.333333333333333,0.122395833333333,1,0.833333333333333,0.317708333333333,1.02008332992947,0.843563547097338,0.491837751829361,0.2109375,0.515625,0.351725795267977,0.377604166666667,0.682291666666667,0.528245578100111
"B07_run1_nonopt.wav","non_optimised",-0.149,0.213,0,0.166666666666667,0.0885416666666667,1,1,0.239583333333333,0.800980648954767,0.874014875946336,0.448124591489022,0.078125,0.760416666666667,0.425890284457314,-0.0885416666666667,0.760416666666667,0.352856057465745
"B07_run1_opt.wav","optimised",-0.149,0.213,0,0.333333333333333,0.078125,1,1,0.260416666666667,0.800980648954767,0.947049102937904,0.433821018611239,0.255208333333333,0.739583333333333,0.513228084326665,-0.078125,0.739583333333333,0.367159630343528
"B07_run2_nonopt.wav","non_optimised",-0.149,0.213,0.5,1,0.505208333333333,1,1,0.53125,1.02008332992947,1.39268445815985,0.774238011596793,0.494791666666667,0.46875,0.618446446563059,-0.00520833333333337,0.46875,0.245845318332679
"B07_run2_opt.wav","optimised",-0.149,0.213,0,0.5,0.0833333333333333,1,1,0.276041666666667,0.800980648954767,1.02008332992947,0.448180557443967,0.416666666666667,0.723958333333333,0.571902772485505,-0.0833333333333333,0.723958333333333,0.3528000915108
"B08_run0_nonopt.wav","non_optimised",-0.215,0.16,0.5,0.833333333333333,0.520833333333333,0.833333333333333,0.833333333333333,0.520833333333333,0.999306208630539,1.2486410681528,0.859010388894459,0.3125,0.3125,0.389630679258343,-0.0208333333333334,0.3125,0.14029581973608
"B08_run0_opt.wav","optimised",-0.215,0.16,0.166666666666667,0.5,0.0963541666666667,1,1,0.338541666666667,0.945751588694286,1.10309791043225,0.533453141746204,0.403645833333333,0.661458333333333,0.569644768686048,0.0703125,0.661458333333333,0.412298446948082
"B08_run1_nonopt.wav","non_optimised",-0.215,0.16,0.5,0.833333333333333,0.484375,1,0.833333333333333,0.484375,1.10309791043225,1.2486410681528,0.810718875274738,0.348958333333333,0.348958333333333,0.437922192878063,0.015625,0.515625,0.292379035157513
"B08_run1_opt.wav","optimised",-0.215,0.16,0,0.166666666666667,0.03125,0,0.166666666666667,0.0677083333333333,0.268001865665148,0.442575512119136,0.368104202189451,0.135416666666667,0.0989583333333333,0.0744713099296851,-0.03125,-0.0677083333333333,-0.100102336524303
"B08_run2_nonopt.wav","non_optimised",-0.215,0.16,0.5,0.666666666666667,0.494791666666667,1,0.833333333333333,0.494791666666667,1.10309791043225,1.12397363839167,0.824997570997416,0.171875,0.338541666666667,0.298976067394254,0.00520833333333331,0.505208333333333,0.278100339434836
"B08_run2_opt.wav","optimised",-0.215,0.16,0.666666666666667,0.833333333333333,0.640625,1,1,0.661458333333333,1.22776534019338,1.35243276995451,0.999143081418129,0.192708333333333,0.338541666666667,0.353289688536386,0.0260416666666666,0.338541666666667,0.228622258775254
"B09_run0_nonopt.wav","non_optimised",-0.181,-0.248,0.5,1,0.510416666666667,1,1,0.583333333333333,1.42171199615112,1.71821564420768,1.08799924663931,0.489583333333333,0.416666666666667,0.630216397568364,-0.0104166666666666,0.416666666666667,0.333712749511807
"B09_run0_opt.wav","optimised",-0.181,-0.248,0,0.166666666666667,-0.0208333333333333,0.666666666666667,0.5,0.078125,0.943046750008033,0.859882924004159,0.445572576265662,0.1875,0.421875,0.414310347738497,0.0208333333333333,0.588541666666667,0.497474173742371
"B09_run1_nonopt.wav","non_optimised",-0.181,-0.248,0.5,1,0.572916666666667,0.833333333333333,1,0.583333333333333,1.28499653684654,1.71821564420768,1.12347123941486,0.427083333333333,0.416666666666667,0.594744404792816,-0.0729166666666666,0.25,0.161525297431684
"B09_run1_opt.wav","optimised",-0.181,-0.248,0.5,1,0.557291666666667,1,1,0.557291666666667,1.42171199615112,1.71821564420768,1.0929096619361,0.442708333333333,0.442708333333333,0.625305982271581,-0.0572916666666666,0.442708333333333,0.328802334215024
"B09_run2_nonopt.wav","non_optimised",-0.181,-0.248,0.5,1,0.526041666666667,1,1,0.604166666666667,1.42171199615112,1.71821564420768,1.11711864826803,0.473958333333333,0.395833333333333,0.601096995939649,-0.0260416666666666,0.395833333333333,0.304593347883092
"B09_run2_opt.wav","optimised",-0.181,-0.248,0.5,0.833333333333333,0.541666666666667,1,1,0.609375,1.42171199615112,1.61938109485549,1.12780457910673,0.291666666666667,0.390625,0.49157651574876,-0.0416666666666666,0.390625,0.293907417044388
"B10_run0_nonopt.wav","non_optimised",-0.247,-0.158,0.5,0.833333333333333,0.567708333333333,1,1,0.572916666666667,1.37803229280014,1.59384800288689,1.09577239596699,0.265625,0.427083333333333,0.498075606919905,-0.0677083333333334,0.427083333333333,0.282259896833147
"B10_run0_opt.wav","optimised",-0.247,-0.158,0.5,1,0.567708333333333,1,1,0.651041666666667,1.37803229280014,1.70175585793027,1.15660549080516,0.432291666666667,0.348958333333333,0.545150367125112,-0.0677083333333334,0.348958333333333,0.221426801994975
"B10_run1_nonopt.wav","non_optimised",-0.247,-0.158,0.5,1,0.53125,1,1,0.578125,1.37803229280014,1.70175585793027,1.07779672615249,0.46875,0.421875,0.623959131777788,-0.03125,0.421875,0.300235566647651
"B10_run1_opt.wav","optimised",-0.247,-0.158,0.5,1,0.510416666666667,1,1,0.578125,1.37803229280014,1.70175585793027,1.06532513887103,0.489583333333333,0.421875,0.636430719059247,-0.0104166666666666,0.421875,0.31270715392911
"B10_run2_nonopt.wav","non_optimised",-0.247,-0.158,0.5,1,0.557291666666667,1,1,0.557291666666667,1.37803229280014,1.70175585793027,1.07698963654476,0.442708333333333,0.442708333333333,0.624766221385515,-0.0572916666666666,0.442708333333333,0.301042656255378
"B10_run2_opt.wav","optimised",-0.247,-0.158,0,0.333333333333333,0.0520833333333333,0,0.333333333333333,0.0729166666666667,0.29321152774064,0.761388021196248,0.430605732422683,0.28125,0.260416666666667,0.330782288773565,-0.0520833333333333,-0.0729166666666667,-0.137394204682043
"B11_run0_nonopt.wav","non_optimised",-0.132,-0.338,0.5,1,0.515625,1,1,0.557291666666667,1.47975268203845,1.75261747109859,1.10996098094182,0.484375,0.442708333333333,0.642656490156769,-0.015625,0.442708333333333,0.369791701096639
"B11_run0_opt.wav","optimised",-0.132,-0.338,0.5,1,0.515625,1,1,0.567708333333333,1.47975268203845,1.75261747109859,1.11909190543194,0.484375,0.432291666666667,0.633525565666646,-0.015625,0.432291666666667,0.360660776606515
"B11_run1_nonopt.wav","non_optimised",-0.132,-0.338,0,0.5,0.0442708333333333,1,1,0.130208333333333,1.34449544439541,1.47975268203845,0.518979245207403,0.455729166666667,0.869791666666667,0.960773436831052,-0.0442708333333333,0.869791666666667,0.825516199188003
"B11_run1_opt.wav","optimised",-0.132,-0.338,0.5,0.5,0.338541666666667,0.5,0.5,0.333333333333333,1.04960373474945,1.04960373474945,0.825222772530448,0.161458333333333,0.166666666666667,0.224380962219005,0.161458333333333,0.166666666666667,0.224380962219005
"B11_run2_nonopt.wav","non_optimised",-0.132,-0.338,0.5,1,0.479166666666667,1,1,0.53125,1.47975268203845,1.75261747109859,1.07028082768002,0.520833333333333,0.46875,0.682336643418561,0.0208333333333333,0.46875,0.409471854358431
"B11_run2_opt.wav","optimised",-0.132,-0.338,0.5,1,0.510416666666667,1,1,0.557291666666667,1.47975268203845,1.75261747109859,1.10762710365391,0.489583333333333,0.442708333333333,0.644990367444672,-0.0104166666666666,0.442708333333333,0.372125578384541
"B12_run0_nonopt.wav","non_optimised",-0.198,-0.271,0,0.5,0.0572916666666667,0,0.5,0.078125,0.335626280258266,1.04002163439036,0.464189121230109,0.442708333333333,0.421875,0.575832513160253,-0.0572916666666667,-0.078125,-0.128562840971843
"B12_run0_opt.wav","optimised",-0.198,-0.271,0,0.333333333333333,0.0833333333333333,0,0.333333333333333,0.0989583333333333,0.335626280258266,0.805223183012997,0.485019002852594,0.25,0.234375,0.320204180160403,-0.0833333333333333,-0.0989583333333333,-0.149392722594328
"B12_run1_nonopt.wav","non_optimised",-0.198,-0.271,0,0.5,0.0885416666666667,0.333333333333333,1,0.15625,0.652527537158487,1.45004999913796,0.55372656398472,0.411458333333333,0.84375,0.89632343515324,-0.0885416666666667,0.177083333333333,0.0988009731737667
"B12_run1_opt.wav","optimised",-0.198,-0.271,0,0.333333333333333,0.0911458333333333,0.333333333333333,0.833333333333333,0.1875,0.652527537158487,1.25880056149575,0.565152938933045,0.2421875,0.645833333333333,0.693647622562705,-0.0911458333333333,0.145833333333333,0.0873745982254414
"B12_run2_nonopt.wav","non_optimised",-0.198,-0.271,0,0.5,0.09375,0,0.833333333333333,0.1875,0.335626280258266,1.31337387755543,0.572861660806374,0.40625,0.645833333333333,0.740512216749054,-0.09375,-0.1875,-0.237235380548108
"B12_run2_opt.wav","optimised",-0.198,-0.271,0,0.5,0.1015625,0.333333333333333,0.833333333333333,0.203125,0.652527537158487,1.31337387755543,0.58160871286845,0.3984375,0.630208333333333,0.731765164686978,-0.1015625,0.130208333333333,0.0709188242900367
"B13_run0_nonopt.wav","non_optimised",0.193,-0.248,0.333333333333333,0.5,0.122395833333333,1,1,0.28125,1.27774872136954,1.28520543104984,0.585999701928521,0.377604166666667,0.71875,0.699205729121317,0.2109375,0.71875,0.691749019441016
"B13_run0_opt.wav","optimised",0.193,-0.248,1,1,0.729166666666667,1,1,0.854166666666667,1.48618740406451,1.48618740406451,1.24397771933343,0.270833333333333,0.145833333333333,0.242209684731079,0.270833333333333,0.145833333333333,0.242209684731079
"B13_run1_nonopt.wav","non_optimised",0.193,-0.248,0.5,1,0.526041666666667,1,1,0.541666666666667,1.28520543104984,1.48618740406451,0.898844102029244,0.473958333333333,0.458333333333333,0.587343302035263,-0.0260416666666666,0.458333333333333,0.386361329020594
"B13_run1_opt.wav","optimised",0.193,-0.248,0.5,0.5,0.1953125,1,1,0.583333333333333,1.28520543104984,1.28520543104984,0.89183402688765,0.3046875,0.416666666666667,0.393371404162188,0.3046875,0.416666666666667,0.393371404162188
"B13_run2_nonopt.wav","non_optimised",0.193,-0.248,0.5,0.833333333333333,0.526041666666667,1,0.833333333333333,0.526041666666667,1.28520543104984,1.26030824824798,0.885858382738482,0.307291666666667,0.307291666666667,0.374449865509498,-0.0260416666666666,0.473958333333333,0.399347048311356
"B13_run2_opt.wav","optimised",0.193,-0.248,0.166666666666667,0.5,0.130208333333333,0.666666666666667,0.5,0.182291666666667,0.947961045020376,0.808549936614925,0.510075596202774,0.369791666666667,0.317708333333333,0.298474340412151,0.0364583333333333,0.484375,0.437885448817601
"B14_run0_nonopt.wav","non_optimised",0.263,-0.158,0.5,0.833333333333333,0.46875,1,0.833333333333333,0.479166666666667,1.18200380710047,1.14821830848989,0.740452215095383,0.364583333333333,0.354166666666667,0.407766093394507,0.03125,0.520833333333333,0.441551592005084
"B14_run0_opt.wav","optimised",0.263,-0.158,0.833333333333333,1,0.677083333333333,1,1,0.744791666666667,1.30909276415539,1.37263724268286,1.01487611276586,0.322916666666667,0.255208333333333,0.357761129917002,0.15625,0.255208333333333,0.294216651389538
"B14_run1_nonopt.wav","non_optimised",0.263,-0.158,0.5,1,0.442708333333333,1,1,0.453125,1.18200380710047,1.37263724268286,0.714158237228554,0.557291666666667,0.546875,0.658479005454304,0.0572916666666667,0.546875,0.467845569871914
"B14_run1_opt.wav","optimised",0.263,-0.158,0.5,0.166666666666667,0.140625,1,0.166666666666667,0.28125,1.18200380710047,0.437667491202221,0.547854593468419,0.0260416666666667,-0.114583333333333,-0.110187102266198,0.359375,0.71875,0.634149213632049
"B14_run2_nonopt.wav","non_optimised",0.263,-0.158,0.5,0.666666666666667,0.442708333333333,0.833333333333333,0.666666666666667,0.453125,1.02112935143496,0.923799374296922,0.717082064095495,0.223958333333333,0.213541666666667,0.206717310201427,0.0572916666666667,0.380208333333333,0.304047287339468
"B14_run2_opt.wav","optimised",0.263,-0.158,1,1,0.744791666666667,1,1,0.848958333333333,1.37263724268286,1.37263724268286,1.13246611135776,0.255208333333333,0.151041666666667,0.240171131325101,0.255208333333333,0.151041666666667,0.240171131325101
"B15_run0_nonopt.wav","non_optimised",0.141,-0.338,0,0.333333333333333,0.0729166666666667,0.333333333333333,0.333333333333333,0.0989583333333333,0.692623487626223,0.729850649048922,0.495628495327969,0.260416666666667,0.234375,0.234222153720953,-0.0729166666666667,0.234375,0.196994992298254
"B15_run0_opt.wav","optimised",0.141,-0.338,0.5,1,0.619791666666667,1,1,0.697916666666667,1.38532487164564,1.59000786161578,1.15926778390392,0.380208333333333,0.302083333333333,0.430740077711866,-0.119791666666667,0.302083333333333,0.226057087741718
"B15_run1_nonopt.wav","non_optimised",0.141,-0.338,0,0.5,0.0520833333333333,0.666666666666667,0.5,0.104166666666667,1.01901617370785,0.911660572801084,0.50974940345478,0.447916666666667,0.395833333333333,0.401911169346304,-0.0520833333333333,0.5625,0.509266770253066
"B15_run1_opt.wav","optimised",0.141,-0.338,0,0.333333333333333,0.0364583333333333,0,0.333333333333333,0.0625,0.3662308015446,0.729850649048922,0.488092173967719,0.296875,0.270833333333333,0.241758475081203,-0.0364583333333333,-0.0625,-0.12186137242312
"B15_run2_nonopt.wav","non_optimised",0.141,-0.338,0.5,0.833333333333333,0.578125,1,1,0.614583333333333,1.38532487164564,1.5217801982924,1.06326681826565,0.255208333333333,0.385416666666667,0.458513380026754,-0.078125,0.385416666666667,0.322058053379989
"B15_run2_opt.wav","optimised",0.141,-0.338,0.5,1,0.583333333333333,1,1,0.604166666666667,1.38532487164564,1.59000786161578,1.05691548399314,0.416666666666667,0.395833333333333,0.533092377622645,-0.0833333333333334,0.395833333333333,0.328409387652497
"B16_run0_nonopt.wav","non_optimised",0.211,-0.271,0.5,1,0.541666666666667,1,1,0.552083333333333,1.30344236543086,1.49598195176279,0.927567872404829,0.458333333333333,0.447916666666667,0.568414079357959,-0.0416666666666666,0.447916666666667,0.375874493026033
"B16_run0_opt.wav","optimised",0.211,-0.271,0.666666666666667,1,0.604166666666667,1,1,0.666666666666667,1.3676222275415,1.49598195176279,1.04358587144479,0.395833333333333,0.333333333333333,0.452396080317999,0.0625,0.333333333333333,0.324036356096715
"B16_run1_nonopt.wav","non_optimised",0.211,-0.271,0.5,0.833333333333333,0.520833333333333,1,0.833333333333333,0.536458333333333,1.30344236543086,1.27178279412295,0.906550549010454,0.3125,0.296875,0.365232245112494,-0.0208333333333334,0.463541666666667,0.396891816420408
"B16_run1_opt.wav","optimised",0.211,-0.271,0.333333333333333,0.5,0.1484375,1,0.833333333333333,0.28125,1.29842661886328,1.14342306990166,0.620062465674177,0.3515625,0.552083333333333,0.523360604227486,0.184895833333333,0.71875,0.678364153189106
"B16_run2_nonopt.wav","non_optimised",0.211,-0.271,0.5,1,0.515625,1,1,0.53125,1.30344236543086,1.49598195176279,0.899544325334208,0.484375,0.46875,0.596437626428579,-0.015625,0.46875,0.403898040096653
"B16_run2_opt.wav","optimised",0.211,-0.271,0.5,0.5,0.161458333333333,1,0.5,0.28125,1.30344236543086,0.823384478843268,0.613771343483312,0.338541666666667,0.21875,0.209613135359956,0.338541666666667,0.71875,0.689671021947549
